time_s,ue_id,imsi,serving_cell,x_m,y_m,z_m,dl_throughput_mbps,handover_count,rsrp_dbm_cell_1,rsrp_dbm_cell_2,rsrp_dbm_cell_3,rsrp_dbm_cell_4,rsrp_dbm_cell_5,rsrp_dbm_cell_6,rsrp_dbm_cell_7,load_cell_1,load_cell_2,load_cell_3,load_cell_4,load_cell_5,load_cell_6,load_cell_7,ue_count_cell_1,ue_count_cell_2,ue_count_cell_3,ue_count_cell_4,ue_count_cell_5,ue_count_cell_6,ue_count_cell_7
11.000,14,15,5,1138.273,1291.897,0.000,0.180,0,-93.976,-91.069,-90.442,-81.547,-79.334,-87.740,-94.878,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,15,16,4,1088.890,45.117,0.000,0.000,0,-86.511,-76.522,-87.809,-72.577,-86.984,-91.151,-93.307,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,16,17,2,293.206,-66.630,0.000,0.819,0,-65.558,-60.325,-77.779,-83.495,-86.461,-86.754,-84.691,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,17,18,3,367.256,540.290,0.000,0.205,0,-78.165,-75.549,-68.894,-77.677,-73.095,-76.461,-82.802,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,18,19,7,-513.971,943.595,0.000,0.336,0,-86.280,-90.424,-78.792,-92.548,-85.359,-74.356,-71.872,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,19,20,4,907.900,400.037,0.000,0.819,0,-84.978,-75.981,-83.629,-52.900,-79.874,-86.487,-90.731,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,20,21,5,320.735,1347.751,0.000,0.295,0,-90.427,-90.120,-83.504,-86.458,-69.824,-72.910,-87.807,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,21,22,7,-686.988,-104.204,0.000,0.090,0,-79.170,-87.967,-83.656,-94.627,-92.992,-89.395,-77.638,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,22,23,7,-696.417,174.745,0.000,0.786,0,-79.705,-88.206,-80.815,-94.028,-91.210,-86.361,-69.349,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,23,24,6,-569.173,1195.479,0.000,0.328,0,-89.688,-92.817,-83.365,-93.924,-86.467,-76.828,-79.265,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,24,25,1,40.820,-117.601,0.000,0.819,0,-51.537,-72.942,-77.285,-87.257,-88.194,-86.932,-81.889,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
12.000,0,1,6,229.776,873.590,0.000,0.393,0,-83.448,-83.648,-71.680,-82.572,-65.431,-63.350,-81.867,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,1,2,1,-207.698,212.907,0.000,0.164,0,-65.382,-80.175,-68.217,-88.635,-86.034,-81.751,-70.573,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,2,3,5,551.781,737.654,0.000,0.303,0,-83.768,-80.185,-76.800,-74.047,-63.664,-77.074,-86.337,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,3,4,3,-121.960,315.097,0.000,0.819,0,-67.445,-79.226,-60.635,-87.204,-83.838,-79.190,-71.008,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,4,5,2,937.555,-164.380,0.000,0.647,0,-84.302,-72.714,-87.375,-78.511,-88.668,-91.669,-92.610,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,5,6,1,203.956,-92.542,0.000,0.475,0,-60.812,-66.060,-77.487,-84.982,-87.130,-86.831,-83.750,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,6,7,5,898.953,1393.033,0.000,0.295,0,-93.358,-91.160,-88.971,-83.366,-75.656,-84.796,-93.376,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,7,8,5,265.874,968.249,0.000,0.303,0,-85.174,-85.044,-75.017,-82.850,-61.671,-63.685,-83.346,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,8,9,1,-316.529,-139.928,0.000,0.483,0,-67.834,-82.037,-79.612,-91.326,-90.624,-87.850,-78.472,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,9,10,6,-410.432,923.492,0.000,0.180,0,-85.279,-89.349,-76.498,-91.424,-83.634,-70.879,-71.466,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,10,11,1,13.770,106.527,0.000,0.819,0,-49.281,-73.738,-69.926,-86.086,-85.386,-83.272,-78.011,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,11,12,2,775.630,-115.410,0.000,0.819,0,-81.142,-65.457,-84.945,-78.209,-87.373,-90.108,-90.787,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,12,13,7,-734.903,-109.075,0.000,0.139,0,-80.261,-88.614,-84.347,-95.048,-93.377,-89.767,-78.153,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,13,14,5,278.922,1386.755,0.000,0.180,0,-90.767,-90.648,-83.916,-87.287,-71.933,-73.039,-87.812,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,14,15,5,1137.314,1290.035,0.000,0.197,0,-93.956,-91.045,-90.420,-81.506,-79.295,-87.721,-94.863,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,15,16,4,1101.484,32.542,0.000,0.000,0,-86.692,-76.843,-88.036,-73.090,-87.234,-91.350,-93.460,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,16,17,2,295.717,-76.233,0.000,0.819,0,-65.809,-60.382,-78.025,-83.568,-86.595,-86.900,-84.818,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,17,18,3,364.962,547.232,0.000,0.221,0,-78.277,-75.761,-68.830,-77.748,-72.890,-76.270,-82.765,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,18,19,7,-506.999,958.762,0.000,0.279,0,-86.432,-90.486,-78.908,-92.524,-85.235,-74.090,-72.412,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,19,20,4,914.852,401.113,0.000,0.819,0,-85.090,-76.144,-83.750,-52.267,-79.942,-86.565,-90.810,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,20,21,5,332.603,1359.102,0.000,0.303,0,-90.589,-90.237,-83.769,-86.482,-70.028,-73.464,-88.033,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,21,22,7,-676.279,-97.484,0.000,0.057,0,-78.896,-87.812,-83.432,-94.514,-92.867,-89.251,-77.390,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,22,23,7,-691.408,165.335,0.000,0.770,0,-79.543,-88.121,-80.805,-93.998,-91.224,-86.421,-69.585,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,23,24,6,-566.407,1191.864,0.000,0.352,0,-89.633,-92.771,-83.282,-93.886,-86.416,-76.725,-79.175,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
12.000,24,25,1,44.552,-128.110,0.000,0.819,0,-52.867,-72.912,-77.566,-87.294,-88.306,-87.087,-82.094,0.037,0.030,0.014,0.011,0.021,0.012,0.017,5,3,2,2,6,3,4
13.000,0,1,6,229.954,876.872,0.000,0.369,0,-83.506,-83.703,-71.787,-82.596,-65.347,-63.263,-81.900,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,1,2,1,-214.601,211.373,0.000,0.164,0,-65.586,-80.311,-68.458,-88.728,-86.123,-81.817,-70.421,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,2,3,5,559.373,741.002,0.000,0.311,0,-83.896,-80.271,-77.024,-73.883,-63.562,-77.219,-86.460,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,3,4,3,-118.217,315.743,0.000,0.819,0,-67.410,-79.155,-60.447,-87.149,-83.786,-79.160,-71.127,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,4,5,2,948.121,-154.708,0.000,0.639,0,-84.453,-72.944,-87.419,-78.252,-88.599,-91.660,-92.668,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,5,6,1,206.025,-103.759,0.000,0.483,0,-61.286,-66.142,-77.778,-85.066,-87.277,-86.998,-83.905,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,6,7,5,893.054,1395.054,0.000,0.311,0,-93.343,-91.164,-88.935,-83.414,-75.576,-84.720,-93.338,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,7,8,5,271.236,972.061,0.000,0.303,0,-85.257,-85.085,-75.196,-82.804,-61.271,-63.978,-83.465,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,8,9,1,-320.172,-142.387,0.000,0.475,0,-68.035,-82.116,-79.699,-91.374,-90.672,-87.896,-78.506,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,9,10,6,-413.228,923.480,0.000,0.156,0,-85.297,-89.373,-76.552,-91.453,-83.684,-70.986,-71.444,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,10,11,1,15.312,112.103,0.000,0.819,0,-50.071,-73.728,-69.697,-86.032,-85.295,-83.170,-77.957,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,11,12,2,775.179,-112.039,0.000,0.819,0,-81.122,-65.365,-84.905,-78.134,-87.325,-90.072,-90.766,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,12,13,7,-725.207,-108.772,0.000,0.139,0,-80.049,-88.486,-84.216,-94.966,-93.304,-89.698,-78.060,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,13,14,5,280.014,1379.322,0.000,0.156,0,-90.685,-90.560,-83.797,-87.195,-71.676,-72.855,-87.745,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,14,15,5,1137.135,1304.581,0.000,0.147,0,-94.059,-91.192,-90.516,-81.794,-79.434,-87.770,-94.918,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,15,16,4,1107.335,38.736,0.000,0.000,0,-86.781,-77.010,-88.076,-72.928,-87.203,-91.354,-93.498,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,16,17,2,292.253,-80.133,0.000,0.819,0,-65.684,-60.719,-78.073,-83.660,-86.661,-86.941,-84.810,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,17,18,3,367.448,542.191,0.000,0.295,0,-78.207,-75.602,-68.912,-77.676,-73.031,-76.423,-82.807,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,18,19,7,-504.677,964.741,0.000,0.303,0,-86.495,-90.515,-78.963,-92.519,-85.194,-74.002,-72.622,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,19,20,4,901.922,395.696,0.000,0.819,0,-84.859,-75.772,-83.532,-53.711,-79.880,-86.448,-90.666,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,20,21,5,347.583,1360.968,0.000,0.303,0,-90.652,-90.238,-83.897,-86.367,-69.848,-73.847,-88.193,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,21,22,7,-685.448,-105.827,0.000,0.057,0,-79.140,-87.948,-83.655,-94.619,-92.992,-89.402,-77.666,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,22,23,7,-684.883,167.124,0.000,0.770,0,-79.406,-88.036,-80.663,-93.934,-91.152,-86.337,-69.384,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,23,24,6,-562.023,1188.261,0.000,0.360,0,-89.569,-92.713,-83.180,-93.834,-86.342,-76.580,-79.081,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
13.000,24,25,1,33.434,-140.244,0.000,0.819,0,-53.820,-73.388,-77.859,-87.520,-88.512,-87.256,-82.134,0.037,0.030,0.015,0.011,0.020,0.012,0.017,5,3,2,2,6,3,4
14.000,0,1,6,230.131,880.154,0.000,0.385,0,-83.564,-83.758,-71.893,-82.621,-65.265,-63.178,-81.933,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,1,2,1,-221.503,209.839,0.000,0.221,0,-65.794,-80.446,-68.699,-88.820,-86.211,-81.883,-70.272,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,2,3,5,566.966,744.351,0.000,0.319,0,-84.023,-80.358,-77.244,-73.720,-63.474,-77.364,-86.582,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,3,4,3,-114.474,316.389,0.000,0.819,0,-67.377,-79.083,-60.259,-87.094,-83.733,-79.130,-71.245,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,4,5,2,958.687,-145.037,0.000,0.655,0,-84.604,-73.183,-87.465,-77.991,-88.532,-91.652,-92.726,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,5,6,1,208.095,-114.975,0.000,0.442,0,-61.771,-66.245,-78.064,-85.151,-87.424,-87.162,-84.061,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,6,7,5,887.156,1397.076,0.000,0.319,0,-93.329,-91.168,-88.900,-83.464,-75.497,-84.643,-93.299,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,7,8,5,276.598,975.872,0.000,0.311,0,-85.339,-85.126,-75.374,-82.758,-60.865,-64.270,-83.583,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,8,9,1,-323.815,-144.845,0.000,0.418,0,-68.235,-82.194,-79.786,-91.422,-90.719,-87.942,-78.540,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,9,10,6,-416.025,923.467,0.000,0.172,0,-85.316,-89.398,-76.605,-91.483,-83.733,-71.092,-71.423,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,10,11,1,16.855,117.679,0.000,0.819,0,-50.828,-73.722,-69.465,-85.979,-85.204,-83.068,-77.904,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,11,12,2,774.728,-108.668,0.000,0.819,0,-81.103,-65.273,-84.865,-78.058,-87.277,-90.035,-90.744,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,12,13,7,-715.511,-108.468,0.000,0.156,0,-79.833,-88.357,-84.085,-94.883,-93.231,-89.630,-77.970,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,13,14,5,281.105,1371.890,0.000,0.188,0,-90.603,-90.472,-83.678,-87.102,-71.416,-72.671,-87.678,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,14,15,5,1136.956,1319.127,0.000,0.205,0,-94.161,-91.337,-90.613,-82.078,-79.578,-87.820,-94.974,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,15,16,4,1113.187,44.929,0.000,0.000,0,-86.870,-77.177,-88.118,-72.767,-87.173,-91.358,-93.537,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,16,17,2,288.789,-84.034,0.000,0.795,0,-65.562,-61.050,-78.121,-83.752,-86.728,-86.983,-84.802,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,17,18,3,369.934,537.149,0.000,0.254,0,-78.138,-75.441,-68.996,-77.604,-73.173,-76.575,-82.849,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,18,19,7,-502.355,970.720,0.000,0.229,0,-86.558,-90.544,-79.019,-92.514,-85.153,-73.915,-72.829,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,19,20,4,888.993,390.278,0.000,0.819,0,-84.625,-75.392,-83.311,-55.066,-79.823,-86.333,-90.520,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,20,21,5,362.564,1362.833,0.000,0.311,0,-90.717,-90.242,-84.027,-86.253,-69.688,-74.226,-88.353,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,21,22,7,-694.616,-114.170,0.000,0.049,0,-79.382,-88.083,-83.874,-94.723,-93.117,-89.551,-77.939,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,22,23,7,-678.357,168.914,0.000,0.737,0,-79.269,-87.951,-80.520,-93.870,-91.080,-86.254,-69.182,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,23,24,6,-557.639,1184.657,0.000,0.344,0,-89.505,-92.656,-83.078,-93.782,-86.267,-76.434,-78.987,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
14.000,24,25,1,22.315,-152.379,0.000,0.819,0,-54.855,-73.856,-78.152,-87.744,-88.715,-87.425,-82.180,0.036,0.030,0.014,0.011,0.022,0.012,0.016,5,3,2,2,6,3,4
15.000,0,1,6,234.275,866.017,0.000,0.377,0,-83.337,-83.495,-71.530,-82.431,-65.391,-63.812,-81.879,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,1,2,1,-232.666,209.385,0.000,0.197,0,-66.208,-80.674,-69.017,-88.962,-86.331,-81.952,-69.974,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,2,3,5,581.670,752.766,0.000,0.418,0,-84.293,-80.571,-77.682,-73.441,-63.234,-77.626,-86.822,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,3,4,3,-109.014,302.150,0.000,0.819,0,-66.626,-78.815,-60.950,-87.051,-83.857,-79.437,-71.665,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,4,5,2,946.840,-131.490,0.000,0.647,0,-84.372,-72.658,-87.218,-77.670,-88.306,-91.454,-92.558,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,5,6,1,217.946,-129.650,0.000,0.352,0,-62.809,-66.073,-78.487,-85.173,-87.590,-87.395,-84.355,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,6,7,5,893.191,1384.823,0.000,0.319,0,-93.259,-91.053,-88.843,-83.229,-75.367,-84.653,-93.284,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,7,8,5,262.038,968.110,0.000,0.303,0,-85.155,-85.057,-74.956,-82.909,-61.928,-63.455,-83.286,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,8,9,1,-329.027,-137.273,0.000,0.451,0,-68.316,-82.269,-79.686,-91.438,-90.684,-87.862,-78.327,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,9,10,6,-408.818,922.985,0.000,0.188,0,-85.261,-89.330,-76.457,-91.405,-83.606,-70.821,-71.460,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,10,11,1,27.138,116.405,0.000,0.819,0,-50.911,-73.381,-69.544,-85.837,-85.143,-83.096,-78.131,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,11,12,2,777.860,-103.591,0.000,0.819,0,-81.153,-65.334,-84.854,-77.911,-87.217,-90.007,-90.752,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,12,13,7,-708.939,-99.894,0.000,0.139,0,-79.658,-88.259,-83.900,-94.802,-93.125,-89.496,-77.709,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,13,14,5,275.978,1387.404,0.000,0.180,0,-90.767,-90.661,-83.912,-87.321,-72.007,-72.999,-87.792,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,14,15,5,1152.253,1318.977,0.000,0.205,0,-94.254,-91.411,-90.757,-82.127,-79.887,-88.022,-95.096,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,15,16,4,1120.073,32.839,0.000,0.000,0,-86.965,-77.338,-88.266,-73.226,-87.372,-91.504,-93.633,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,16,17,2,287.933,-85.851,0.000,0.647,0,-65.546,-61.154,-78.153,-83.784,-86.757,-87.006,-84.809,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,17,18,3,373.859,544.152,0.000,0.147,0,-78.337,-75.614,-69.199,-77.514,-72.907,-76.493,-82.929,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,18,19,7,-506.895,964.527,0.000,0.287,0,-86.508,-90.532,-78.998,-92.540,-85.230,-74.073,-72.615,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,19,20,4,877.671,387.847,0.000,0.819,0,-84.434,-75.104,-83.111,-56.035,-79.734,-86.212,-90.390,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,20,21,5,356.885,1376.908,0.000,0.303,0,-90.857,-90.414,-84.215,-86.475,-70.311,-74.420,-88.433,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,21,22,7,-699.845,-106.919,0.000,0.074,0,-79.475,-88.145,-83.859,-94.745,-93.106,-89.509,-77.804,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,22,23,7,-665.654,178.149,0.000,0.778,0,-79.034,-87.797,-80.183,-93.733,-90.901,-86.021,-68.562,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,23,24,6,-553.689,1178.461,0.000,0.377,0,-89.414,-92.581,-82.942,-93.723,-86.191,-76.275,-78.832,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
15.000,24,25,1,34.496,-146.590,0.000,0.819,0,-54.503,-73.417,-78.020,-87.557,-88.584,-87.347,-82.242,0.035,0.028,0.013,0.011,0.023,0.013,0.017,5,3,2,2,6,3,4
16.000,0,1,6,238.418,851.880,0.000,0.328,0,-83.107,-83.227,-71.170,-82.243,-65.554,-64.446,-81.830,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,1,2,1,-243.828,208.930,0.000,0.205,0,-66.621,-80.900,-69.338,-89.103,-86.451,-82.025,-69.678,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,2,3,5,596.374,761.181,0.000,0.467,0,-84.560,-80.786,-78.109,-73.172,-63.057,-77.892,-87.059,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,3,4,3,-103.554,287.911,0.000,0.819,0,-65.840,-78.545,-61.654,-87.011,-83.984,-79.740,-72.083,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,4,5,2,934.993,-117.943,0.000,0.655,0,-84.140,-72.122,-86.967,-77.349,-88.077,-91.254,-92.389,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,5,6,1,227.798,-144.324,0.000,0.352,0,-63.800,-65.952,-78.900,-85.200,-87.756,-87.624,-84.645,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,6,7,5,899.226,1372.569,0.000,0.319,0,-93.190,-90.938,-88.788,-82.992,-75.245,-84.667,-93.270,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,7,8,5,247.479,960.347,0.000,0.205,0,-84.972,-84.993,-74.532,-83.062,-62.937,-62.620,-82.982,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,8,9,1,-334.239,-129.701,0.000,0.393,0,-68.407,-82.346,-79.589,-91.454,-90.649,-87.782,-78.112,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,9,10,6,-401.611,922.502,0.000,0.303,0,-85.207,-89.262,-76.309,-91.327,-83.478,-70.545,-71.501,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,10,11,1,37.421,115.131,0.000,0.819,0,-51.107,-73.034,-69.634,-85.695,-85.083,-83.127,-78.357,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,11,12,2,780.991,-98.514,0.000,0.819,0,-81.204,-65.400,-84.843,-77.762,-87.157,-89.978,-90.760,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,12,13,7,-702.367,-91.320,0.000,0.123,0,-79.482,-88.161,-83.714,-94.720,-93.019,-89.361,-77.444,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,13,14,5,270.850,1402.918,0.000,0.164,0,-90.931,-90.847,-84.144,-87.537,-72.578,-73.332,-87.907,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,14,15,5,1167.550,1318.826,0.000,0.197,0,-94.346,-91.485,-90.899,-82.181,-80.192,-88.222,-95.216,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,15,16,4,1126.959,20.749,0.000,0.000,0,-87.060,-77.504,-88.414,-73.673,-87.568,-91.648,-93.730,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,16,17,2,287.077,-87.669,0.000,0.655,0,-65.530,-61.257,-78.184,-83.816,-86.785,-87.028,-84.815,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
16.000,17,18,3,377.783,551.155,0.000,0.090,0,-78.533,-75.787,-69.403,-77.426,-72.637,-76.413,-83.009,0.035,0.028,0.012,0.011,0.022,0.013,0.017,5,3,2,2,6,3,4
