time_s,ue_id,imsi,serving_cell,x_m,y_m,z_m,dl_throughput_mbps,handover_count,rsrp_dbm_cell_1,rsrp_dbm_cell_2,rsrp_dbm_cell_3,rsrp_dbm_cell_4,rsrp_dbm_cell_5,rsrp_dbm_cell_6,rsrp_dbm_cell_7,load_cell_1,load_cell_2,load_cell_3,load_cell_4,load_cell_5,load_cell_6,load_cell_7,ue_count_cell_1,ue_count_cell_2,ue_count_cell_3,ue_count_cell_4,ue_count_cell_5,ue_count_cell_6,ue_count_cell_7
6.000,1,2,4,1220.000,-110.000,1.500,0.156,0,-88.418,-79.937,-90.173,-78.043,-89.675,-93.274,-94.925,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,2,3,1,30.000,-258.000,1.500,0.000,0,-63.184,-74.944,-80.600,-88.499,-89.918,-88.857,-83.833,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,3,4,6,170.000,1196.000,1.500,0.819,0,-88.191,-88.626,-79.668,-86.411,-69.508,-63.167,-84.544,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,4,5,7,-684.000,310.000,1.500,0.582,0,-80.435,-88.404,-79.518,-93.716,-90.249,-84.636,-63.477,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,5,6,4,1232.000,450.000,1.500,0.844,0,-89.533,-82.632,-88.525,-61.730,-83.668,-89.994,-94.078,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,6,7,2,590.000,-270.000,1.500,0.811,0,-78.052,-64.661,-84.611,-82.879,-89.048,-90.602,-89.816,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,7,8,5,730.000,1208.000,1.500,0.819,0,-90.731,-88.481,-85.381,-80.581,-66.049,-80.610,-90.820,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,8,9,7,-696.000,870.000,1.500,0.352,0,-86.870,-91.493,-81.225,-94.108,-88.123,-79.475,-70.922,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,9,10,4,1184.000,1010.000,1.500,0.287,0,-92.325,-88.349,-89.252,-75.126,-78.914,-87.863,-94.329,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,10,11,2,1150.000,-282.000,1.500,0.238,0,-87.864,-79.487,-90.489,-81.390,-91.028,-93.979,-94.934,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,11,12,5,1290.000,1220.000,1.500,0.131,0,-94.477,-91.209,-91.475,-80.974,-81.870,-89.496,-95.833,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,12,13,7,-708.000,-250.000,1.500,0.115,0,-80.432,-88.532,-85.611,-95.283,-94.131,-91.019,-81.018,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,13,14,4,1196.000,-110.000,1.500,0.172,0,-88.096,-79.397,-89.914,-77.847,-89.515,-93.098,-94.722,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,14,15,1,30.000,-234.000,1.500,0.819,0,-61.634,-74.603,-80.076,-88.304,-89.643,-88.543,-83.484,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,15,16,6,170.000,1232.000,1.500,0.000,0,-88.665,-89.077,-80.446,-86.761,-70.316,-64.831,-84.981,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,16,17,7,-720.000,310.000,1.500,0.557,0,-81.135,-88.862,-80.297,-94.057,-90.617,-85.062,-65.003,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,17,18,4,1208.000,450.000,1.500,0.860,0,-89.251,-82.241,-88.204,-60.061,-83.325,-89.728,-93.851,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,18,19,2,590.000,-246.000,1.500,0.827,0,-77.809,-63.321,-84.289,-82.479,-88.738,-90.347,-89.648,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,19,20,5,730.000,1184.000,1.500,0.819,0,-90.492,-88.165,-85.113,-80.093,-65.216,-80.476,-90.684,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,20,21,7,-732.000,870.000,1.500,0.344,0,-87.201,-91.813,-81.873,-94.436,-88.602,-80.271,-71.606,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,21,22,4,1220.000,1010.000,1.500,0.287,0,-92.612,-88.622,-89.666,-75.519,-79.750,-88.352,-94.646,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,22,23,2,1150.000,-258.000,1.500,0.270,0,-87.788,-79.274,-90.331,-80.900,-90.783,-93.810,-94.843,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,23,24,5,1290.000,1196.000,1.500,0.098,0,-94.325,-90.982,-91.347,-80.501,-81.748,-89.448,-95.759,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
6.000,24,25,7,-684.000,-250.000,1.500,0.123,0,-79.934,-88.219,-85.351,-95.090,-93.975,-90.886,-80.891,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
7.000,0,1,7,-704.000,-250.000,1.500,0.131,0,-80.350,-88.481,-85.567,-95.251,-94.105,-90.996,-80.996,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,1,2,4,1190.000,-110.000,1.500,0.180,0,-88.015,-79.259,-89.849,-77.801,-89.476,-93.054,-94.671,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,2,3,1,30.000,-226.000,1.500,0.000,0,-61.084,-74.494,-79.898,-88.239,-89.551,-88.437,-83.367,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,3,4,6,170.000,1162.000,1.500,0.819,0,-87.729,-88.190,-78.900,-86.083,-68.808,-61.560,-84.130,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,4,5,7,-648.000,310.000,1.500,0.582,0,-79.711,-87.933,-78.703,-93.368,-89.876,-84.211,-61.967,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,5,6,4,1204.000,450.000,1.500,0.827,0,-89.203,-82.175,-88.150,-59.767,-83.267,-89.683,-93.813,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,6,7,2,590.000,-240.000,1.500,0.819,0,-77.751,-62.971,-84.208,-82.378,-88.660,-90.282,-89.606,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,7,8,5,730.000,1176.000,1.500,0.819,0,-90.412,-88.058,-85.024,-79.927,-64.943,-80.434,-90.639,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,8,9,7,-662.000,870.000,1.500,0.336,0,-86.561,-91.189,-80.595,-93.793,-87.658,-78.688,-70.337,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,9,10,4,1148.000,1010.000,1.500,0.295,0,-92.037,-88.082,-88.829,-74.788,-78.033,-87.359,-94.007,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,10,11,2,1150.000,-254.000,1.500,0.238,0,-87.776,-79.239,-90.305,-80.817,-90.742,-93.781,-94.828,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,11,12,5,1290.000,1190.000,1.500,0.066,0,-94.287,-90.925,-91.316,-80.381,-81.720,-89.437,-95.740,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,12,13,7,-676.000,-250.000,1.500,0.098,0,-79.765,-88.113,-85.264,-95.025,-93.922,-90.842,-80.851,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,13,14,4,1162.000,-110.000,1.500,0.156,0,-87.629,-78.601,-89.543,-77.601,-89.293,-92.848,-94.430,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,14,15,1,30.000,-198.000,1.500,0.819,0,-59.004,-74.130,-79.258,-88.014,-89.223,-88.060,-82.955,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,15,16,6,170.000,1204.000,1.500,0.000,0,-88.297,-88.727,-79.844,-86.488,-69.682,-63.541,-84.641,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,16,17,7,-690.000,310.000,1.500,0.582,0,-80.553,-88.481,-79.650,-93.773,-90.310,-84.707,-63.732,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,17,18,4,1176.000,450.000,1.500,0.819,0,-88.867,-81.711,-87.767,-57.561,-82.862,-89.366,-93.542,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,18,19,2,590.000,-212.000,1.500,0.819,0,-77.492,-61.247,-83.829,-81.901,-88.289,-89.980,-89.413,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,19,20,5,730.000,1148.000,1.500,0.819,0,-90.130,-87.680,-84.712,-79.336,-64.018,-80.302,-90.484,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,20,21,7,-704.000,870.000,1.500,0.352,0,-86.944,-91.565,-81.371,-94.182,-88.231,-79.655,-71.069,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,21,22,4,1190.000,1010.000,1.500,0.287,0,-92.373,-88.394,-89.321,-75.188,-79.056,-87.946,-94.382,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,22,23,2,1150.000,-226.000,1.500,0.238,0,-87.696,-79.011,-90.125,-80.225,-90.453,-93.583,-94.724,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,23,24,5,1290.000,1162.000,1.500,0.082,0,-94.111,-90.657,-91.170,-79.810,-81.597,-89.390,-95.656,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
7.000,24,25,7,-648.000,-250.000,1.500,0.074,0,-79.162,-87.737,-84.962,-94.796,-93.740,-90.691,-80.726,0.011,0.028,0.000,0.034,0.024,0.011,0.029,2,4,0,6,4,2,7
8.000,0,1,7,-676.000,-250.000,1.500,0.098,0,-79.765,-88.113,-85.264,-95.025,-93.922,-90.842,-80.851,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,1,2,4,1160.000,-110.000,1.500,0.156,0,-87.602,-78.553,-89.521,-77.588,-89.280,-92.834,-94.412,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,2,3,1,30.000,-194.000,1.500,0.639,0,-58.685,-74.081,-79.164,-87.982,-89.176,-88.005,-82.895,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,3,4,6,170.000,1128.000,1.500,0.819,0,-87.255,-87.742,-78.096,-85.759,-68.193,-59.977,-83.716,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,4,5,7,-612.000,310.000,1.500,0.721,0,-78.961,-87.450,-77.849,-93.012,-89.497,-83.787,-60.551,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,5,6,4,1176.000,450.000,1.500,0.811,0,-88.867,-81.711,-87.767,-57.561,-82.862,-89.366,-93.542,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,6,7,2,590.000,-210.000,1.500,0.827,0,-77.475,-61.118,-83.802,-81.867,-88.262,-89.958,-89.399,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,7,8,5,730.000,1144.000,1.500,0.819,0,-90.089,-87.625,-84.668,-79.250,-63.891,-80.285,-90.462,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,8,9,7,-628.000,870.000,1.500,0.393,0,-86.256,-90.881,-79.949,-93.472,-87.180,-77.862,-69.830,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,9,10,4,1112.000,1010.000,1.500,0.254,0,-91.748,-87.821,-88.397,-74.513,-77.102,-86.840,-93.678,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,10,11,2,1150.000,-226.000,1.500,0.188,0,-87.696,-79.011,-90.125,-80.225,-90.453,-93.583,-94.724,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,11,12,5,1290.000,1160.000,1.500,0.115,0,-94.098,-90.638,-91.160,-79.769,-81.589,-89.387,-95.650,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,12,13,7,-644.000,-250.000,1.500,0.074,0,-79.074,-87.683,-84.919,-94.764,-93.714,-90.669,-80.709,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,13,14,4,1128.000,-110.000,1.500,0.172,0,-87.149,-77.766,-89.165,-77.397,-89.076,-92.599,-94.133,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,14,15,1,30.000,-162.000,1.500,0.819,0,-55.894,-73.714,-78.396,-87.729,-88.793,-87.562,-82.417,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,15,16,6,170.000,1176.000,1.500,0.000,0,-87.921,-88.371,-79.220,-86.218,-69.087,-62.222,-84.300,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,16,17,7,-660.000,310.000,1.500,0.639,0,-79.955,-88.091,-78.979,-93.485,-90.001,-84.352,-62.464,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,17,18,4,1144.000,450.000,1.500,0.811,0,-88.476,-81.171,-87.317,-54.664,-82.396,-88.999,-93.228,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,18,19,2,590.000,-178.000,1.500,0.819,0,-77.213,-58.940,-83.365,-81.309,-87.827,-89.606,-89.182,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,19,20,5,730.000,1112.000,1.500,0.819,0,-89.763,-87.181,-84.314,-78.549,-62.939,-80.163,-90.290,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,20,21,7,-676.000,870.000,1.500,0.377,0,-86.688,-91.314,-80.857,-93.923,-87.851,-79.016,-70.569,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,21,22,4,1160.000,1010.000,1.500,0.270,0,-92.133,-88.170,-88.971,-74.894,-78.332,-87.529,-94.115,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,22,23,2,1150.000,-194.000,1.500,0.197,0,-87.616,-78.777,-89.922,-79.521,-90.118,-93.356,-94.609,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,23,24,5,1290.000,1128.000,1.500,0.066,0,-93.897,-90.329,-90.998,-79.095,-81.473,-89.342,-95.557,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
8.000,24,25,7,-612.000,-250.000,1.500,0.106,0,-78.357,-87.241,-84.576,-94.499,-93.506,-90.502,-80.594,0.019,0.027,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,7
9.000,0,1,7,-648.000,-250.000,1.500,0.098,0,-79.162,-87.737,-84.962,-94.796,-93.740,-90.691,-80.726,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,1,2,4,1130.000,-110.000,1.500,0.188,0,-87.178,-77.817,-89.188,-77.408,-89.088,-92.613,-94.151,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,2,3,1,30.000,-162.000,1.500,0.819,0,-55.894,-73.714,-78.396,-87.729,-88.793,-87.562,-82.417,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,3,4,6,170.000,1094.000,1.500,0.819,0,-86.767,-87.283,-77.255,-85.440,-67.689,-58.517,-83.304,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,4,5,7,-576.000,310.000,1.500,0.868,0,-78.184,-86.952,-76.953,-92.649,-89.113,-83.366,-59.350,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,5,6,4,1148.000,450.000,1.500,0.827,0,-88.525,-81.239,-87.374,-55.052,-82.454,-89.045,-93.268,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,6,7,2,590.000,-180.000,1.500,0.811,0,-77.228,-59.082,-83.393,-81.345,-87.855,-89.628,-89.195,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,7,8,5,730.000,1112.000,1.500,0.819,0,-89.763,-87.181,-84.314,-78.549,-62.939,-80.163,-90.290,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,8,9,7,-594.000,870.000,1.500,0.377,0,-85.956,-90.572,-79.285,-93.145,-86.687,-76.994,-69.420,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,9,10,4,1076.000,1010.000,1.500,0.246,0,-91.458,-87.567,-87.955,-74.309,-76.114,-86.303,-93.344,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,10,11,2,1150.000,-198.000,1.500,0.238,0,-87.626,-78.804,-89.947,-79.611,-90.160,-93.385,-94.624,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,11,12,5,1290.000,1130.000,1.500,0.098,0,-93.910,-90.348,-91.008,-79.138,-81.479,-89.345,-95.563,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,12,13,7,-612.000,-250.000,1.500,0.115,0,-78.357,-87.241,-84.576,-94.499,-93.506,-90.502,-80.594,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,13,14,4,1094.000,-110.000,1.500,0.139,0,-86.655,-76.888,-88.782,-77.237,-88.864,-92.349,-93.832,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,14,15,1,30.000,-126.000,1.500,0.819,0,-52.110,-73.366,-77.487,-87.450,-88.354,-87.049,-81.874,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,15,16,6,170.000,1148.000,1.500,0.000,0,-87.536,-88.007,-78.573,-85.949,-68.543,-60.900,-83.959,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,16,17,7,-630.000,310.000,1.500,0.655,0,-79.339,-87.693,-78.281,-93.191,-89.687,-83.999,-61.241,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,17,18,4,1112.000,450.000,1.500,0.827,0,-88.076,-80.622,-86.855,-51.264,-81.925,-88.625,-92.907,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,18,19,2,590.000,-144.000,1.500,0.819,0,-76.974,-56.374,-82.898,-80.704,-87.352,-89.226,-88.956,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,19,20,5,730.000,1076.000,1.500,0.819,0,-89.391,-86.666,-83.921,-77.730,-62.059,-80.061,-90.103,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,20,21,7,-648.000,870.000,1.500,0.475,0,-86.435,-91.062,-80.331,-93.661,-87.463,-78.353,-70.118,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,21,22,4,1130.000,1010.000,1.500,0.270,0,-91.893,-87.950,-88.614,-74.643,-77.574,-87.102,-93.843,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,22,23,2,1150.000,-162.000,1.500,0.262,0,-87.548,-78.572,-89.723,-78.787,-89.778,-93.129,-94.498,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,23,24,5,1290.000,1094.000,1.500,0.057,0,-93.685,-89.997,-90.831,-78.355,-81.376,-89.305,-95.462,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
9.000,24,25,7,-576.000,-250.000,1.500,0.090,0,-77.518,-86.731,-84.195,-94.197,-93.273,-90.319,-80.497,0.022,0.028,0.000,0.033,0.024,0.011,0.036,2,4,0,6,4,2,7
10.000,0,1,7,-620.000,-250.000,1.500,0.082,0,-78.539,-87.353,-84.662,-94.565,-93.558,-90.543,-80.620,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,1,2,4,1100.000,-110.000,1.500,0.172,0,-86.743,-77.046,-88.850,-77.262,-88.901,-92.393,-93.885,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,2,3,1,30.000,-130.000,1.500,0.819,0,-52.572,-73.401,-77.590,-87.481,-88.403,-87.107,-81.934,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,3,4,6,170.000,1060.000,1.500,0.819,0,-86.265,-86.812,-76.371,-85.127,-67.320,-57.325,-82.895,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,4,5,7,-540.000,310.000,1.500,0.827,0,-77.381,-86.441,-76.011,-92.277,-88.723,-82.950,-58.509,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,5,6,4,1120.000,450.000,1.500,0.811,0,-88.177,-80.760,-86.972,-52.168,-82.043,-88.719,-92.988,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,6,7,2,590.000,-150.000,1.500,0.827,0,-77.013,-56.845,-82.981,-80.812,-87.437,-89.294,-88.995,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,7,8,5,730.000,1080.000,1.500,0.811,0,-89.433,-86.724,-83.964,-77.823,-62.145,-80.071,-90.123,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,8,9,7,-560.000,870.000,1.500,0.344,0,-85.662,-90.260,-78.604,-92.811,-86.179,-76.080,-69.123,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,9,10,4,1040.000,1010.000,1.500,0.229,0,-91.167,-87.320,-87.505,-74.180,-75.064,-85.747,-93.003,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,10,11,2,1150.000,-170.000,1.500,0.360,0,-87.564,-78.620,-89.772,-78.974,-89.864,-93.186,-94.526,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,11,12,5,1290.000,1100.000,1.500,0.098,0,-93.722,-90.056,-90.860,-78.488,-81.391,-89.311,-95.479,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,12,13,7,-580.000,-250.000,1.500,0.098,0,-77.613,-86.788,-84.237,-94.231,-93.299,-90.339,-80.506,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,13,14,4,1060.000,-110.000,1.500,0.106,0,-86.145,-75.961,-88.392,-77.125,-88.660,-92.099,-93.526,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,14,15,1,30.000,-90.000,1.500,0.819,0,-47.345,-73.094,-76.524,-87.178,-87.904,-86.519,-81.325,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,15,16,6,170.000,1120.000,1.500,0.000,0,-87.142,-87.635,-77.902,-85.684,-68.064,-59.618,-83.619,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,16,17,7,-600.000,310.000,1.500,0.688,0,-78.705,-87.285,-77.555,-92.892,-89.369,-83.646,-60.120,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,17,18,4,1080.000,450.000,1.500,0.819,0,-87.669,-80.065,-86.380,-47.262,-81.453,-88.244,-92.580,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,18,19,2,590.000,-110.000,1.500,0.819,0,-76.781,-53.562,-82.429,-80.084,-86.863,-88.840,-88.736,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,19,20,5,730.000,1040.000,1.500,0.819,0,-89.015,-86.136,-83.532,-76.878,-61.465,-79.998,-89.923,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,20,21,7,-620.000,870.000,1.500,0.426,0,-86.185,-90.809,-79.794,-93.395,-87.065,-77.662,-69.725,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,21,22,4,1100.000,1010.000,1.500,0.287,0,-91.651,-87.735,-88.251,-74.437,-76.779,-86.663,-93.567,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,22,23,2,1150.000,-130.000,1.500,0.221,0,-87.491,-78.401,-89.529,-78.021,-89.433,-92.902,-94.391,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,23,24,5,1290.000,1060.000,1.500,0.049,0,-93.473,-89.662,-90.671,-77.588,-81.308,-89.280,-95.372,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
10.000,24,25,7,-540.000,-250.000,1.500,0.041,0,-76.642,-86.205,-83.820,-93.891,-93.041,-90.144,-80.437,0.022,0.030,0.000,0.032,0.024,0.011,0.033,2,4,0,6,4,2,7
11.000,0,1,7,-592.000,-250.000,1.500,0.098,0,-77.895,-86.960,-84.364,-94.332,-93.377,-90.400,-80.536,0.022,0.029,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,6
11.000,1,2,4,1070.000,-110.000,1.500,0.139,0,-86.296,-76.239,-88.507,-77.153,-88.719,-92.172,-93.616,0.022,0.029,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,6
11.000,2,3,1,30.000,-98.000,1.500,0.827,0,-48.510,-73.147,-76.743,-87.238,-88.005,-86.638,-81.447,0.022,0.029,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,6
11.000,3,4,6,170.000,1026.000,1.500,0.819,0,-85.746,-86.329,-75.442,-84.821,-67.107,-56.575,-82.490,0.022,0.029,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,6
11.000,4,5,7,-504.000,310.000,1.500,0.811,0,-76.550,-85.915,-75.019,-91.897,-88.328,-82.541,-58.166,0.022,0.029,0.000,0.033,0.024,0.011,0.032,2,4,0,6,4,2,6
